Graph 0
0.021875,0.000054,0.000036,1.000000,1.600000
0.021830,0.000051,0.000037,1.000000,1.600000
0.021822,0.000090,0.000086,1.000000,1.600000
0.022144,0.000041,0.000033,1.000000,1.600000
0.021617,0.000052,0.000037,1.000000,1.600000
0.021721,0.000040,0.000036,1.000000,1.600000
0.021766,0.000041,0.000086,1.000000,1.600000
0.021890,0.000045,0.000073,1.000000,1.600000
0.021699,0.000062,0.000035,1.000000,1.600000
0.021744,0.000043,0.000040,1.000000,1.600000
Graph 1
0.001972,0.000040,0.000037,1.000000,2.000000
0.001964,0.000036,0.000037,1.000000,2.000000
0.002009,0.000055,0.000037,1.000000,2.000000
0.001978,0.000053,0.000037,1.000000,2.000000
0.001890,0.000036,0.000098,1.000000,2.000000
0.002066,0.000062,0.000076,1.000000,2.000000
0.001861,0.000042,0.000082,1.000000,2.000000
0.002312,0.000041,0.000039,1.000000,2.000000
0.001871,0.000036,0.000036,1.000000,2.000000
0.001871,0.000037,0.000035,1.000000,2.000000
Graph 2
0.006702,0.000046,0.000039,1.000000,1.600000
0.006283,0.000066,0.000054,1.000000,1.600000
0.006617,0.000041,0.000036,1.000000,1.600000
0.006479,0.000044,0.000037,1.000000,1.600000
0.006325,0.000041,0.000035,1.000000,1.600000
0.006307,0.000041,0.000037,1.000000,1.600000
0.006379,0.000057,0.000043,1.000000,1.600000
0.006529,0.000045,0.000098,1.000000,1.600000
0.006517,0.000073,0.000087,1.000000,1.600000
0.006434,0.000041,0.000037,1.000000,1.600000
Graph 3
0.001924,0.000065,0.000036,1.000000,1.000000
0.001742,0.000052,0.000033,1.000000,1.000000
0.001807,0.000087,0.000032,1.000000,1.000000
0.001669,0.000054,0.000032,1.000000,1.000000
0.001914,0.000041,0.000033,1.000000,1.000000
0.001783,0.000054,0.000055,1.000000,1.000000
0.001972,0.000060,0.000036,1.000000,1.000000
0.001748,0.000100,0.000033,1.000000,1.000000
0.001835,0.000038,0.000037,1.000000,1.000000
0.001798,0.000099,0.000033,1.000000,1.000000
Graph 4
0.011656,0.000041,0.000037,1.000000,1.200000
0.011452,0.000059,0.000097,1.000000,1.200000
0.011717,0.000044,0.000035,1.000000,1.200000
0.011444,0.000055,0.000063,1.000000,1.200000
0.011522,0.000040,0.000078,1.000000,1.200000
0.011393,0.000041,0.000035,1.000000,1.200000
0.011556,0.000047,0.000037,1.000000,1.200000
0.011776,0.000078,0.000097,1.000000,1.200000
0.011669,0.000082,0.000037,1.000000,1.200000
0.011476,0.000040,0.000083,1.000000,1.200000
Graph 5
0.021874,0.000047,0.000039,1.000000,1.600000
0.025211,0.000041,0.000087,1.000000,1.600000
0.021550,0.000041,0.000083,1.000000,1.600000
0.021918,0.000040,0.000097,1.000000,1.600000
0.021552,0.000066,0.000037,1.000000,1.600000
0.021674,0.000040,0.000080,1.000000,1.600000
0.021500,0.000040,0.000037,1.000000,1.600000
0.021876,0.000062,0.000037,1.000000,1.600000
0.021684,0.000047,0.000038,1.000000,1.600000
0.021623,0.000073,0.000037,1.000000,1.600000
Graph 6
0.057374,0.000047,0.000038,1.000000,1.333333
0.056740,0.000046,0.000089,1.000000,1.333333
0.057135,0.000046,0.000063,1.000000,1.333333
0.056795,0.000074,0.000037,1.000000,1.333333
0.057109,0.000048,0.000037,1.000000,1.333333
0.056853,0.000082,0.000083,1.000000,1.333333
0.056960,0.000046,0.000040,1.000000,1.333333
0.056907,0.000051,0.000038,1.000000,1.333333
0.057141,0.000059,0.000038,1.000000,1.333333
0.057259,0.000049,0.000038,1.000000,1.333333
Graph 7
0.005743,0.000042,0.000051,1.000000,1.200000
0.005767,0.000052,0.000042,1.000000,1.200000
0.005732,0.000054,0.000042,1.000000,1.200000
0.005721,0.000041,0.000073,1.000000,1.200000
0.005976,0.000071,0.000072,1.000000,1.200000
0.005759,0.000042,0.000036,1.000000,1.200000
0.006037,0.000074,0.000036,1.000000,1.200000
0.005993,0.000042,0.000048,1.000000,1.200000
0.005802,0.000077,0.000035,1.000000,1.200000
0.005733,0.000061,0.000036,1.000000,1.200000
Graph 8
0.007801,0.000097,0.000064,1.000000,1.600000
0.011411,0.000055,0.000097,1.000000,1.600000
0.008966,0.000089,0.000041,1.000000,1.600000
0.007635,0.000109,0.000035,1.000000,1.600000
0.007614,0.000079,0.000112,1.000000,1.600000
0.007607,0.000051,0.000037,1.000000,1.600000
0.007526,0.000050,0.000043,1.000000,1.600000
0.007571,0.000051,0.000043,1.000000,1.600000
0.007710,0.000044,0.000036,1.000000,1.600000
0.007550,0.000052,0.000037,1.000000,1.600000
Graph 9
0.092890,0.000074,0.000050,1.000000,1.000000
0.092668,0.000047,0.000100,1.000000,1.000000
0.093016,0.000109,0.000034,1.000000,1.000000
0.092737,0.000046,0.000035,1.000000,1.000000
0.093047,0.000052,0.000036,1.000000,1.000000
0.092652,0.000049,0.000066,1.000000,1.000000
0.092931,0.000046,0.000035,1.000000,1.000000
0.092963,0.000062,0.000045,1.000000,1.000000
0.092918,0.000097,0.000036,1.000000,1.000000
0.093536,0.000048,0.000041,1.000000,1.000000
