Graph 0
1.382853,0.000106,0.000055,1.285714,1.714286
1.384218,0.000088,0.000054,1.285714,1.714286
1.381067,0.000091,0.000051,1.285714,1.714286
1.387464,0.000099,0.000064,1.285714,1.714286
1.384689,0.000087,0.000056,1.285714,1.714286
1.388096,0.000118,0.000073,1.285714,1.714286
1.414421,0.000086,0.000103,1.285714,1.714286
1.393015,0.000087,0.000053,1.285714,1.714286
1.380869,0.000082,0.000051,1.285714,1.714286
1.407822,0.000086,0.000053,1.285714,1.714286
Graph 1
7.185961,0.000122,0.000078,1.000000,1.500000
7.165876,0.000107,0.000064,1.000000,1.500000
7.674900,0.000089,0.000055,1.000000,1.500000
7.186184,0.000104,0.000088,1.000000,1.500000
7.111439,0.000111,0.000070,1.000000,1.500000
7.119161,0.000073,0.000071,1.000000,1.500000
7.115534,0.000114,0.000073,1.000000,1.500000
7.101497,0.000073,0.000068,1.000000,1.500000
7.129570,0.000082,0.000083,1.000000,1.500000
7.089864,0.000135,0.000075,1.000000,1.500000
Graph 2
12.561580,0.000078,0.000065,1.000000,1.500000
12.504411,0.000081,0.000053,1.000000,1.500000
12.512726,0.000110,0.000052,1.000000,1.500000
12.543149,0.000127,0.000084,1.000000,1.500000
13.351038,0.000083,0.000057,1.000000,1.500000
13.205846,0.000087,0.000060,1.000000,1.500000
12.681657,0.000095,0.000050,1.000000,1.500000
12.567802,0.000081,0.000083,1.000000,1.500000
13.000647,0.000077,0.000073,1.000000,1.500000
12.584410,0.000079,0.000053,1.000000,1.500000
Graph 3
0.137656,0.000060,0.000068,1.000000,1.666667
0.136649,0.000060,0.000049,1.000000,1.666667
0.136995,0.000061,0.000049,1.000000,1.666667
0.139674,0.000060,0.000068,1.000000,1.666667
0.137198,0.000088,0.000052,1.000000,1.666667
0.140888,0.000074,0.000072,1.000000,1.666667
0.145721,0.000060,0.000051,1.000000,1.666667
0.137054,0.000060,0.000048,1.000000,1.666667
0.137007,0.000073,0.000069,1.000000,1.666667
0.138402,0.000091,0.000048,1.000000,1.666667
Graph 4
1.289709,0.000068,0.000068,1.000000,1.428571
1.293990,0.000116,0.000056,1.000000,1.428571
1.289412,0.000123,0.000066,1.000000,1.428571
1.289679,0.000070,0.000049,1.000000,1.428571
1.284828,0.000068,0.000051,1.000000,1.428571
1.281878,0.000101,0.000094,1.000000,1.428571
1.284571,0.000088,0.000071,1.000000,1.428571
1.287584,0.000111,0.000069,1.000000,1.428571
1.283563,0.000068,0.000070,1.000000,1.428571
1.280446,0.000071,0.000052,1.000000,1.428571
Graph 5
16.350547,0.000104,0.000103,1.000000,1.500000
16.424834,0.000077,0.000055,1.000000,1.500000
16.381497,0.000097,0.000051,1.000000,1.500000
16.287023,0.000076,0.000053,1.000000,1.500000
16.311462,0.000076,0.000055,1.000000,1.500000
16.310788,0.000080,0.000053,1.000000,1.500000
16.296487,0.000077,0.000050,1.000000,1.500000
16.334202,0.000109,0.000071,1.000000,1.500000
16.342557,0.000106,0.000096,1.000000,1.500000
16.385370,0.000077,0.000089,1.000000,1.500000
Graph 6
1.188837,0.000118,0.000049,1.000000,1.428571
1.184102,0.000065,0.000100,1.000000,1.428571
1.194132,0.000082,0.000070,1.000000,1.428571
1.184787,0.000071,0.000054,1.000000,1.428571
1.185500,0.000097,0.000053,1.000000,1.428571
1.185095,0.000081,0.000052,1.000000,1.428571
1.195697,0.000070,0.000055,1.000000,1.428571
1.182835,0.000066,0.000052,1.000000,1.428571
1.183223,0.000066,0.000052,1.000000,1.428571
1.215692,0.000066,0.000050,1.000000,1.428571
Graph 7
1.502585,0.000071,0.000131,1.000000,1.714286
1.495936,0.000073,0.000082,1.000000,1.714286
1.496237,0.000093,0.000073,1.000000,1.714286
1.497672,0.000086,0.000079,1.000000,1.714286
1.495314,0.000068,0.000072,1.000000,1.714286
1.502517,0.000069,0.000066,1.000000,1.714286
1.507274,0.000072,0.000053,1.000000,1.714286
1.507299,0.000066,0.000052,1.000000,1.714286
1.496636,0.000067,0.000055,1.000000,1.714286
1.495233,0.000073,0.000072,1.000000,1.714286
Graph 8
3.115312,0.000103,0.000052,1.000000,1.714286
3.112908,0.000067,0.000056,1.000000,1.714286
3.118539,0.000067,0.000051,1.000000,1.714286
3.102443,0.000090,0.000073,1.000000,1.714286
3.115234,0.000067,0.000053,1.000000,1.714286
3.150340,0.000099,0.000107,1.000000,1.714286
3.126667,0.000068,0.000056,1.000000,1.714286
3.103080,0.000100,0.000050,1.000000,1.714286
3.106662,0.000105,0.000074,1.000000,1.714286
3.105138,0.000068,0.000051,1.000000,1.714286
Graph 9
23.443456,0.000077,0.000099,1.000000,1.500000
23.417595,0.000102,0.000071,1.000000,1.500000
24.386911,0.000076,0.000076,1.000000,1.500000
24.319501,0.000074,0.000156,1.000000,1.500000
23.886950,0.000131,0.000053,1.000000,1.500000
24.076579,0.000107,0.000068,1.000000,1.500000
24.164186,0.000080,0.000084,1.000000,1.500000
24.024039,0.000114,0.000056,1.000000,1.500000
24.057834,0.000082,0.000051,1.000000,1.500000
24.249010,0.000088,0.000075,1.000000,1.500000
